index,created_date,Price,below_price,Area,Adress,Bedrooms,Bathrooms,Parking_Spaces,Latitude,Longitude,Ano,Bairro,Cidade
20508,2018-03-27,1250000.0,False,204.0,Real Parque - São Paulo/SP,3.0,5.0,3.0,-22.5672753,-47.4132936,2018.0,Real Parque,São Paulo
20509,2018-03-27,1200000.0,False,156.0,Real Parque - São Paulo/SP,3.0,4.0,3.0,-22.5672753,-47.4132936,2018.0,Real Parque,São Paulo
20510,2018-03-30,1150000.0,False,126.0,"Rua Marechal Barbacena , Vila Regente Feijó - São Paulo/SP",3.0,4.0,3.0,,,2018.0,Vila Regente Feijó,São Paulo
20511,2020-03-12,2000000.0,False,132.0,"Rua Maria Curupaiti 1164, Vila Ester (Zona Norte) - São Paulo/SP",3.0,5.0,3.0,,,2020.0,Vila Ester (Zona Norte),São Paulo
20512,2021-02-08,4100000.0,False,239.0,"Rua Arizona 1281, Cidade Monções - São Paulo/SP",3.0,6.0,4.0,,,2021.0,Cidade Monções,São Paulo
20513,2018-03-27,2490000.0,False,158.0,"Rua Doutor Homem de Melo , Perdizes - São Paulo/SP",3.0,5.0,4.0,-23.534217622498755,-46.6727647503154,2018.0,Perdizes,São Paulo
20515,2020-07-10,2700000.0,True,191.0,"Rua Capote Valente 127, Pinheiros - São Paulo/SP",3.0,4.0,4.0,-23.560328,-46.674003406530645,2020.0,Pinheiros,São Paulo
20516,2018-03-28,18000000.0,False,342.0,"Rua Professor Artur Ramos 586, Jardim Paulistano - São Paulo/SP",3.0,5.0,5.0,,,2018.0,Jardim Paulistano,São Paulo
20517,2018-03-27,1800000.0,True,250.0,"Rua Nello Bini 155, Jardim Anália Franco - São Paulo/SP",3.0,5.0,4.0,-23.55726739588905,-46.561379404020926,2018.0,Jardim Anália Franco,São Paulo
20518,2023-10-24,2999000.0,True,333.0,"Rua Doutor Rafael de Barros 887, Paraíso - São Paulo/SP",3.0,4.0,5.0,-23.573037427194635,-46.64746132802498,2023.0,Paraíso,São Paulo
20519,2022-05-09,7550000.0,False,279.0,"Rua Tutóia 469, Vila Mariana - São Paulo/SP",3.0,4.0,4.0,-23.57975062860389,-46.65105420512555,2022.0,Vila Mariana,São Paulo
20520,2024-03-27,1390000.0,True,214.0,"Rua Itapeti 1100, Vila Gomes Cardim - São Paulo/SP",3.0,6.0,5.0,-23.5501425,-46.56040595217773,2024.0,Vila Gomes Cardim,São Paulo
20521,2018-03-27,13000000.0,False,580.0,"Rua Leopoldo Couto Magalhães Júnior 1105, Itaim Bibi - São Paulo/SP",3.0,6.0,7.0,-23.5892049,-46.6839228,2018.0,Itaim Bibi,São Paulo
20522,2023-07-24,1000000.0,False,155.0,"Rua Félix Pacheco 880, Vila Paulicéia - São Paulo/SP",3.0,4.0,5.0,-23.489493655927497,-46.61453546782466,2023.0,Vila Paulicéia,São Paulo
20523,2023-07-24,950000.0,False,124.0,"Rua João Anes 675, Alto da Lapa - São Paulo/SP",3.0,4.0,4.0,-23.52659769460676,-46.70643474787289,2023.0,Alto da Lapa,São Paulo
20524,2023-07-24,2075000.0,True,200.0,"Rua Nebraska 770, Brooklin Novo - São Paulo/SP",3.0,5.0,4.0,-23.61008995523752,-46.68184699215069,2023.0,Brooklin Novo,São Paulo
20525,2018-03-27,1950000.0,True,173.0,"Rua Apinajés 271, Sumaré - São Paulo/SP",3.0,5.0,4.0,-23.5340417,-46.6776481,2018.0,Sumaré,São Paulo
20528,2022-05-19,2039000.0,False,156.0,"Rua Bartira 856, Perdizes - São Paulo/SP",4.0,5.0,2.0,-23.53606391697074,-46.67551869609678,2022.0,Perdizes,São Paulo
20529,2018-03-27,2300000.0,False,160.0,"Rua José Gomes Falcão 304, Parque Industrial Tomas Edson - São Paulo/SP",4.0,4.0,2.0,-23.5210788,-46.66126985372341,2018.0,Parque Industrial Tomas Edson,São Paulo
20530,2018-03-27,1950000.0,False,176.0,"Rua Gaivota 988, Moema - São Paulo/SP",4.0,4.0,2.0,-23.60421545,-46.66866193785714,2018.0,Moema,São Paulo
20531,2019-04-03,1038800.0,False,137.0,"Rua Doutor Francisco José Longo 281, Chácara Inglesa - São Paulo/SP",5.0,4.0,2.0,,,2019.0,Chácara Inglesa,São Paulo
20532,2018-03-27,4800000.0,False,247.0,"Rua Caconde , Jardim Paulista - São Paulo/SP",4.0,4.0,2.0,-23.57537442957689,-46.65756647148046,2018.0,Jardim Paulista,São Paulo
20533,2022-04-04,1600000.0,False,184.0,"Rua Doutor Oscar Monteiro de Barros 465, Vila Suzana - São Paulo/SP",4.0,4.0,3.0,,,2022.0,Vila Suzana,São Paulo
20534,2018-03-27,1650000.0,True,136.0,"Rua Arandu 481, Brooklin Paulista - São Paulo/SP",4.0,5.0,3.0,,,2018.0,Brooklin Paulista,São Paulo
20535,2023-07-04,5450000.0,False,254.0,"Alameda dos Arapanés 1335, Moema - São Paulo/SP",4.0,6.0,3.0,-23.608292023632533,-46.66857798853405,2023.0,Moema,São Paulo
20536,2018-03-27,1540000.0,False,171.0,"Rua Clodion 23, Vila Andrade - São Paulo/SP",4.0,5.0,3.0,-23.6273968,-46.739646,2018.0,Vila Andrade,São Paulo
20537,2018-03-27,2650000.0,False,185.0,"Rua Itajara 67, Vila Andrade - São Paulo/SP",4.0,5.0,3.0,-23.6325985200546,-46.73234799172522,2018.0,Vila Andrade,São Paulo
20538,2018-03-30,2800000.0,False,264.0,Paraíso - São Paulo/SP,4.0,4.0,3.0,-21.015911,-48.776105,2018.0,Paraíso,São Paulo
20539,2023-11-06,4585000.0,False,240.0,"Avenida das Nações Unidas 14500, Chácara Itaim - São Paulo/SP",4.0,5.0,3.0,,,2023.0,Chácara Itaim,São Paulo
20540,2018-03-27,1279500.0,False,179.0,"Rua Deputado João Sussumu Hirata 934, Vila Andrade - São Paulo/SP",4.0,5.0,3.0,-23.62951730242699,-46.73144179360954,2018.0,Vila Andrade,São Paulo
20541,2018-03-27,2000000.0,False,165.0,"Rua Tuiuti 658, Tatuapé - São Paulo/SP",4.0,4.0,3.0,-23.53097908665989,-46.57576404998707,2018.0,Tatuapé,São Paulo
20542,2018-03-27,850000.0,False,150.0,"Rua Doutor Amando Franco Soares Caiuby 250, Parque Bairro Morumbi - São Paulo/SP",4.0,4.0,3.0,,,2018.0,Parque Bairro Morumbi,São Paulo
20544,2018-03-27,1499000.0,False,244.0,"Rua Euclides Pacheco 580, Vila Gomes Cardim - São Paulo/SP",4.0,5.0,3.0,-23.54858365,-46.56924150578358,2018.0,Vila Gomes Cardim,São Paulo
20545,2023-03-06,4350000.0,False,225.0,"Rua Artur de Azevedo , Cerqueira César - São Paulo/SP",4.0,4.0,3.0,-23.557695019674952,-46.67348653966876,2023.0,Cerqueira César,São Paulo
20546,2018-03-27,4451596.0,True,285.0,"Rua José Donatelli 8, Sumaré - São Paulo/SP",4.0,4.0,3.0,-23.541171688786942,-46.67849217551285,2018.0,Sumaré,São Paulo
20547,2018-03-27,1098227.0,True,140.0,"Rua Costa Aguiar 1376, Ipiranga - São Paulo/SP",4.0,5.0,3.0,-23.58620565,-46.60644925,2018.0,Ipiranga,São Paulo
20548,2019-05-16,1750000.0,False,185.0,"Rua Doutor Oscar Monteiro de Barros , Vila Suzana - São Paulo/SP",4.0,5.0,4.0,,,2019.0,Vila Suzana,São Paulo
20549,2018-03-27,2790000.0,False,280.0,"Rua Joel Jorge de Melo 279, Vila Mariana - São Paulo/SP",4.0,6.0,4.0,-23.5994761,-46.63338137238324,2018.0,Vila Mariana,São Paulo
20550,2018-03-30,6500000.0,False,245.0,"Rua Morás , Vila Madalena - São Paulo/SP",4.0,6.0,4.0,-23.5565085135504,-46.69367637341392,2018.0,Vila Madalena,São Paulo
20551,2018-03-27,3500000.0,True,342.0,"Rua Cayowaá , Perdizes - São Paulo/SP",4.0,7.0,6.0,-23.533206424286355,-46.67984995431196,2018.0,Perdizes,São Paulo
20552,2018-03-27,8500000.0,False,319.0,"Rua Curitiba , Paraíso - São Paulo/SP",4.0,4.0,6.0,-20.273573836490904,-50.255777929801056,2018.0,Paraíso,São Paulo
20553,2018-03-27,4200000.0,False,272.0,"Rua Nilo 189, Aclimação - São Paulo/SP",4.0,6.0,6.0,-23.57214948547997,-46.63720951782765,2018.0,Aclimação,São Paulo
20554,2020-06-19,1600000.0,False,250.0,"Rua Antônio Genzini 150, Jardim Avelino - São Paulo/SP",4.0,5.0,4.0,,,2020.0,Jardim Avelino,São Paulo
20555,2018-03-30,2900000.0,False,260.0,Vila Andrade - São Paulo/SP,4.0,6.0,4.0,-23.625687,-46.7269894,2018.0,Vila Andrade,São Paulo
20556,2018-03-27,2500000.0,False,270.0,"Rua Joel Jorge de Melo , Vila Mariana - São Paulo/SP",4.0,6.0,4.0,-23.598925247696048,-46.633575019958414,2018.0,Vila Mariana,São Paulo
20557,2019-09-02,2400000.0,False,247.0,"Rua Pontins 65, Santana - São Paulo/SP",4.0,5.0,4.0,-23.49207715,-46.62986372424934,2019.0,Santana,São Paulo
20558,2018-07-29,14900000.0,False,358.0,"Avenida Hélio Pellegrino 578, Vila Nova Conceição - São Paulo/SP",4.0,5.0,6.0,,,2018.0,Vila Nova Conceição,São Paulo
20559,2018-03-27,3899980.0,False,380.0,"Rua Sampaio Viana 516, Paraíso - São Paulo/SP",4.0,5.0,5.0,-23.574669034931485,-46.64864819490795,2018.0,Paraíso,São Paulo
20560,2023-05-30,799500.0,False,45.0,"Avenida Vereador José Diniz , Santo Amaro - São Paulo/SP",1.0,1.0,1.0,-23.631758939195525,-46.68859818789582,2023.0,Santo Amaro,São Paulo
20561,2018-06-13,460000.0,False,41.0,"Rua Visconde de Inhaúma , Vila da Saúde - São Paulo/SP",1.0,1.0,1.0,-23.6171168498037,-46.63287320324313,2018.0,Vila da Saúde,São Paulo
20562,2018-03-27,770000.0,False,64.0,"Rua da Paz 944, Chácara Santo Antônio (Zona Sul) - São Paulo/SP",1.0,1.0,1.0,,,2018.0,Chácara Santo Antônio (Zona Sul),São Paulo
20563,2020-03-09,901000.0,False,45.0,"Rua Pintassilgo 477, Vila Uberabinha - São Paulo/SP",1.0,1.0,1.0,,,2020.0,Vila Uberabinha,São Paulo
20564,2018-03-27,410000.0,False,38.0,"Alameda dos Maracatins 971, Indianópolis - São Paulo/SP",1.0,1.0,1.0,-23.6089574,-46.6623256878507,2018.0,Indianópolis,São Paulo
20565,2021-02-08,680000.0,False,49.0,"Rua Vieira de Morais 1936, Campo Belo - São Paulo/SP",1.0,1.0,1.0,-23.626736839230578,-46.66492948127043,2021.0,Campo Belo,São Paulo
20567,2020-03-27,418000.0,False,39.0,"Rua Elói Cerqueira 287, Belenzinho - São Paulo/SP",1.0,1.0,1.0,,,2020.0,Belenzinho,São Paulo
20568,2023-08-22,990000.0,True,87.0,"Rua Luís Dias , Itaim Bibi - São Paulo/SP",1.0,1.0,1.0,-23.5884792564147,-46.67785333444969,2023.0,Itaim Bibi,São Paulo
20569,2018-03-27,455000.0,True,90.0,"Rua Marie Nader Calfat 270, Jardim Ampliação - São Paulo/SP",1.0,1.0,1.0,,,2018.0,Jardim Ampliação,São Paulo
20570,2018-03-27,435000.0,False,41.0,"Avenida Bosque da Saúde , Saúde - São Paulo/SP",1.0,1.0,1.0,-23.612357936897364,-46.61786142479614,2018.0,Saúde,São Paulo
20571,2018-03-27,275000.0,True,66.0,"Rua Antônio José Vaz , Vila Caraguatá - São Paulo/SP",1.0,1.0,1.0,,,2018.0,Vila Caraguatá,São Paulo
20572,2018-03-30,725000.0,True,50.0,"Rua Castilho 155, Brooklin Paulista - São Paulo/SP",1.0,1.0,1.0,,,2018.0,Brooklin Paulista,São Paulo
20573,2018-03-27,2190000.0,False,73.0,"Rua Marcos Lopes 226, Vila Nova Conceição - São Paulo/SP",1.0,2.0,1.0,,,2018.0,Vila Nova Conceição,São Paulo
20574,2021-09-09,2100000.0,False,69.0,"Avenida dos Imarés , Indianópolis - São Paulo/SP",1.0,2.0,1.0,-23.61454273865504,-46.66346120721147,2021.0,Indianópolis,São Paulo
20575,2019-04-18,862000.0,False,38.0,"Avenida Açocê , Indianópolis - São Paulo/SP",1.0,2.0,1.0,-23.603358697924307,-46.65662781731389,2019.0,Indianópolis,São Paulo
20576,2021-02-08,1920000.0,False,61.0,"Avenida Horácio Lafer 62, Itaim Bibi - São Paulo/SP",1.0,2.0,1.0,-23.588339505283656,-46.68529177423761,2021.0,Itaim Bibi,São Paulo
20577,2020-02-27,1100000.0,False,51.0,"Rua João Cachoeira 292, Vila Nova Conceição - São Paulo/SP",1.0,2.0,1.0,,,2020.0,Vila Nova Conceição,São Paulo
20578,2018-03-28,2550000.0,False,90.0,"Avenida Cotovia 737, Indianópolis - São Paulo/SP",1.0,2.0,1.0,-23.6080636,-46.66928636895823,2018.0,Indianópolis,São Paulo
20579,2018-03-28,1000000.0,False,55.0,"Rua Henri Dunant 846, Santo Amaro - São Paulo/SP",1.0,2.0,1.0,-23.632920599993625,-46.69515509243422,2018.0,Santo Amaro,São Paulo
20580,2018-03-27,1080000.0,True,97.0,"Rua Turiassu , Perdizes - São Paulo/SP",1.0,2.0,1.0,-23.52673495424012,-46.68188216575248,2018.0,Perdizes,São Paulo
20581,2018-03-27,1400000.0,False,54.0,"Avenida Presidente Juscelino Kubitschek , Vila Nova Conceição - São Paulo/SP",1.0,2.0,1.0,,,2018.0,Vila Nova Conceição,São Paulo
20582,2021-02-08,1000000.0,False,38.0,"Rua Barão do Triunfo 2081, Brooklin Paulista - São Paulo/SP",1.0,2.0,1.0,,,2021.0,Brooklin Paulista,São Paulo
20583,2022-12-13,1200000.0,False,66.0,Vila Mariana - São Paulo/SP,1.0,2.0,1.0,-23.5837,-46.63274082420693,2022.0,Vila Mariana,São Paulo
20584,2023-10-10,470000.0,True,55.0,"Rua Doutor Djalma Pinheiro Franco 829, Vila Santa Catarina - São Paulo/SP",2.0,1.0,1.0,,,2023.0,Vila Santa Catarina,São Paulo
20585,2018-03-27,289000.0,False,38.0,"Avenida José Pinheiro Borges , Jardim Helena - São Paulo/SP",2.0,1.0,1.0,,,2018.0,Jardim Helena,São Paulo
20586,2018-03-27,230000.0,False,49.0,"Rua Lagoa da Barra 625, Itaquera - São Paulo/SP",2.0,1.0,1.0,-23.5450652014802,-46.44368312978421,2018.0,Itaquera,São Paulo
20587,2018-03-27,370000.0,False,56.0,"Rua Maria Curupaiti , Vila Ester (Zona Norte) - São Paulo/SP",2.0,1.0,1.0,,,2018.0,Vila Ester (Zona Norte),São Paulo
20588,2018-03-27,433400.0,False,42.0,"Rua Vitorino Carmilo 112, Barra Funda - São Paulo/SP",2.0,1.0,1.0,,,2018.0,Barra Funda,São Paulo
20589,2019-09-04,299000.0,False,37.0,"Rua Conception Arenal 447, Vila Mira - São Paulo/SP",2.0,1.0,1.0,,,2019.0,Vila Mira,São Paulo
20590,2018-03-27,350000.0,False,58.0,"Avenida Doutor João Guimarães 377, Jardim Taboão - São Paulo/SP",2.0,1.0,1.0,,,2018.0,Jardim Taboão,São Paulo
20591,2020-04-08,230000.0,False,50.0,"Rua José da Costa de Andrade , Jardim Santa Terezinha (Zona Leste) - São Paulo/SP",2.0,1.0,1.0,,,2020.0,Jardim Santa Terezinha (Zona Leste),São Paulo
20592,2018-03-27,295000.0,False,50.0,"Rua Marguerite Louise Riechelman , Vila Erna - São Paulo/SP",2.0,1.0,1.0,,,2018.0,Vila Erna,São Paulo
20593,2018-03-27,350000.0,False,52.0,"Rua Joaquim Afonso de Souza , Vila Celeste - São Paulo/SP",2.0,1.0,1.0,,,2018.0,Vila Celeste,São Paulo
20594,2018-03-31,380000.0,False,52.0,"Avenida Giovanni Gronchi 3757, Vila Andrade - São Paulo/SP",2.0,1.0,1.0,-23.62208165804489,-46.73361842894112,2018.0,Vila Andrade,São Paulo
20595,2023-05-30,297000.0,False,48.0,"Avenida Yervant Kissajikian 299, Vila Constança - São Paulo/SP",2.0,1.0,1.0,,,2023.0,Vila Constança,São Paulo
20596,2020-06-09,1620000.0,False,148.0,Bela Vista - São Paulo/SP,2.0,2.0,1.0,-23.5601219,-46.6500338,2020.0,Bela Vista,São Paulo
20597,2018-03-27,360000.0,True,60.0,"Rua Palacete das Águias 766, Vila Alexandria - São Paulo/SP",2.0,2.0,1.0,-23.64166959956606,-46.668729925258255,2018.0,Vila Alexandria,São Paulo
20598,2018-03-27,850000.0,False,75.0,"Rua Marquês Olinda 65, Vila Dom Pedro I - São Paulo/SP",2.0,2.0,1.0,-23.60050638633001,-46.6146028787213,2018.0,Vila Dom Pedro I,São Paulo
20599,2018-03-28,540000.0,False,65.0,"Rua Intendência , Brás - São Paulo/SP",2.0,2.0,1.0,,,2018.0,Brás,São Paulo
20600,2021-02-26,750000.0,False,105.0,"Rua Cardoso de Almeida 344, Perdizes - São Paulo/SP",2.0,2.0,1.0,-23.53435095,-46.66589754068008,2021.0,Perdizes,São Paulo
20601,2018-03-28,480000.0,False,61.0,"Rua do Acre 390, Vila Bertioga - São Paulo/SP",2.0,2.0,1.0,-23.55905965,-46.581838502701885,2018.0,Vila Bertioga,São Paulo
20602,2018-03-28,957000.0,True,70.0,"Rua Ouvidor Peleja , Vila Mariana - São Paulo/SP",2.0,2.0,1.0,,,2018.0,Vila Mariana,São Paulo
20603,2018-03-27,530000.0,False,86.0,"Rua Desembargador Euclides da Silveira , Casa Verde - São Paulo/SP",2.0,2.0,1.0,-23.508805502954186,-46.651791382890345,2018.0,Casa Verde,São Paulo
20604,2018-03-27,730000.0,True,61.0,"Rua Ararapira , Planalto Paulista - São Paulo/SP",2.0,2.0,1.0,,,2018.0,Planalto Paulista,São Paulo
20605,2018-03-27,850000.0,False,89.0,"Rua Cajaíba , Vila Pompéia - São Paulo/SP",2.0,2.0,1.0,-23.535420840314057,-46.6907652509793,2018.0,Vila Pompéia,São Paulo
20606,2018-03-30,0.0,False,64.0,"Rua Gonçalo da Cunha , Chácara Inglesa - São Paulo/SP",2.0,2.0,1.0,-23.607868,-46.631111,2018.0,Chácara Inglesa,São Paulo
20607,2018-03-27,760000.0,True,62.0,"Rua Fortunato Ferraz 210, Vila Anastácio - São Paulo/SP",2.0,2.0,2.0,-23.5181134,-46.7139169,2018.0,Vila Anastácio,São Paulo
20608,2019-12-20,710000.0,False,65.0,"Rua General Chagas Santos 500, Vila da Saúde - São Paulo/SP",2.0,2.0,2.0,-23.61750695,-46.63049122751996,2019.0,Vila da Saúde,São Paulo
20609,2018-03-27,1449990.0,False,93.0,"Rua Arizona 702, Cidade Monções - São Paulo/SP",2.0,2.0,2.0,,,2018.0,Cidade Monções,São Paulo
20610,2018-03-27,680000.0,False,58.0,"Rua Vicenza 2024, Vila Dom Pedro II - São Paulo/SP",2.0,2.0,2.0,,,2018.0,Vila Dom Pedro II,São Paulo
20611,2018-03-27,1050000.0,False,84.0,"Rua Tebas 296, Jardim Brasil (Zona Sul) - São Paulo/SP",2.0,2.0,2.0,,,2018.0,Jardim Brasil (Zona Sul),São Paulo
20612,2024-08-16,690000.0,False,75.0,"Rua Santa Filomena 55, Centro - São Bernardo do Campo/SP",2.0,2.0,2.0,-23.706720009602307,-46.550502384095125,2024.0,Centro,São Bernardo do Campo
20613,2018-03-27,979000.0,False,86.0,"Rua Biguaçu 366, Vila Carrão - São Paulo/SP",2.0,2.0,2.0,-23.55012502895332,-46.53081720140027,2018.0,Vila Carrão,São Paulo
20614,2020-03-12,1129800.0,False,87.0,"Avenida Raimundo Pereira de Magalhães 757, Vila Anastácio - São Paulo/SP",2.0,2.0,2.0,-23.51369725,-46.71382285,2020.0,Vila Anastácio,São Paulo
20615,2018-03-27,1390000.0,False,70.0,"Rua Alves Guimarães 150, Pinheiros - São Paulo/SP",2.0,2.0,2.0,-23.5605335,-46.67451449918918,2018.0,Pinheiros,São Paulo
20616,2024-03-28,990000.0,False,67.0,"Rua Gaspar Lourenço 197, Vila Mariana - São Paulo/SP",2.0,2.0,2.0,-23.582379332220302,-46.633768562756856,2024.0,Vila Mariana,São Paulo
20617,2018-03-27,848000.0,False,62.0,"Rua Professor Ciridião Buarque 75, Vila Anglo Brasileira - São Paulo/SP",2.0,2.0,2.0,-23.5356266,-46.69150265,2018.0,Vila Anglo Brasileira,São Paulo
20618,2018-03-28,900000.0,False,79.0,"Avenida Mofarrej 346, Vila Leopoldina - São Paulo/SP",2.0,2.0,2.0,-23.5263066,-46.73942985,2018.0,Vila Leopoldina,São Paulo
20619,2018-03-28,2150000.0,False,170.0,"Rua Baluarte 63, Vila Olímpia - São Paulo/SP",2.0,3.0,1.0,-23.602363220074768,-46.67629096375009,2018.0,Vila Olímpia,São Paulo
20620,2021-06-04,1800000.0,False,90.0,"Rua Viradouro , Itaim Bibi - São Paulo/SP",2.0,3.0,1.0,-23.585335824018657,-46.680737533884624,2021.0,Itaim Bibi,São Paulo
20621,2018-03-27,2400000.0,False,143.0,"Rua Itacolomi , Higienópolis - São Paulo/SP",2.0,3.0,1.0,-23.54619593242296,-46.65619363150617,2018.0,Higienópolis,São Paulo
20622,2019-02-12,1850000.0,False,80.0,"Avenida Bem-te-vi 221, Moema - São Paulo/SP",2.0,3.0,1.0,-23.607622407356345,-46.6685981529014,2019.0,Moema,te
20623,2018-03-27,2600000.0,True,190.0,"Alameda Ministro Rocha Azevedo , Cerqueira César - São Paulo/SP",2.0,3.0,1.0,-23.566346178165624,-46.66450919974331,2018.0,Cerqueira César,São Paulo
20624,2018-03-30,1300000.0,False,94.0,"Rua Purpurina , Sumarezinho - São Paulo/SP",2.0,3.0,1.0,-23.55267721932154,-46.68914326813807,2018.0,Sumarezinho,São Paulo
20625,2023-10-17,1000000.0,False,91.0,"Rua Alberto Afonso Martins 66, Vila Mariana - São Paulo/SP",2.0,3.0,1.0,-23.592450475480376,-46.63450965580287,2023.0,Vila Mariana,São Paulo
20626,2018-03-27,1655610.0,False,105.0,"Rua Otávio Tarquínio de Sousa 100, Campo Belo - São Paulo/SP",2.0,3.0,1.0,-23.61992835162841,-46.665887634169856,2018.0,Campo Belo,São Paulo
20628,2021-03-24,1750000.0,False,137.0,"Rua Iaiá 37993, Itaim Bibi - São Paulo/SP",2.0,3.0,1.0,-23.58666562199906,-46.67828064402183,2021.0,Itaim Bibi,São Paulo
20629,2018-03-27,1249780.0,True,110.0,"Rua Pedroso Alvarenga 100, Itaim Bibi - São Paulo/SP",2.0,3.0,1.0,-23.579992146575343,-46.67157950410959,2018.0,Itaim Bibi,São Paulo
20631,2021-10-28,2120000.0,False,210.0,"Rua José Cocciuffo , Vila Mariana - São Paulo/SP",2.0,3.0,2.0,,,2021.0,Vila Mariana,São Paulo
20633,2018-03-27,1150000.0,False,68.0,"Rua Gaivota 745, Moema - São Paulo/SP",2.0,3.0,2.0,-23.6029542,-46.66665723905607,2018.0,Moema,São Paulo
20634,2019-09-13,1170000.0,False,82.0,"Rua Santo Irineu 60, Bosque da Saúde - São Paulo/SP",2.0,3.0,2.0,-23.60017295,-46.62717223726168,2019.0,Bosque da Saúde,São Paulo
20635,2018-03-27,2349000.0,False,117.0,"Rua Capote Valente 80, Pinheiros - São Paulo/SP",2.0,3.0,2.0,-23.5604581,-46.6733769,2018.0,Pinheiros,São Paulo
20636,2023-11-23,510000.0,False,79.0,"Rua Professor Hilário Veiga de Carvalho 142, Vila Suzana - São Paulo/SP",2.0,3.0,2.0,,,2023.0,Vila Suzana,São Paulo
20637,2018-03-27,995000.0,False,86.0,"Rua Fúlvio Morganti 669, Jardim Paraíso - São Paulo/SP",2.0,3.0,2.0,,,2018.0,Jardim Paraíso,São Paulo
20638,2024-03-28,2550000.0,False,102.0,"Avenida Cotovia 611, Indianópolis - São Paulo/SP",2.0,3.0,2.0,-23.60730025,-46.67025938357301,2024.0,Indianópolis,São Paulo
20639,2019-09-02,914990.0,False,75.0,"Rua Caio Graco 417, Vila Romana - São Paulo/SP",2.0,3.0,2.0,-23.528164996974045,-46.69435134491949,2019.0,Vila Romana,São Paulo
20640,2018-03-27,1808000.0,False,108.0,Itaim Bibi - São Paulo/SP,3.0,1.0,1.0,-23.5943901,-46.6822487,2018.0,Itaim Bibi,São Paulo
20641,2021-10-29,400000.0,False,59.0,Jardim Ângela (Zona Leste) - São Paulo/SP,3.0,1.0,1.0,,,2021.0,Jardim Ângela (Zona Leste),São Paulo
20642,2019-02-19,630000.0,True,77.0,Vila Isolina Mazzei - São Paulo/SP,3.0,1.0,1.0,-23.4930386,-46.6038231,2019.0,Vila Isolina Mazzei,São Paulo
20643,2018-03-27,500000.0,False,81.0,Chácara Santo Antônio (Zona Leste) - São Paulo/SP,3.0,1.0,1.0,,,2018.0,Chácara Santo Antônio (Zona Leste),São Paulo
20644,2018-03-27,2500000.0,False,180.0,Santa Cecília - São Paulo/SP,3.0,1.0,1.0,-23.5296595,-46.65189388826502,2018.0,Santa Cecília,São Paulo
20645,2018-03-28,468000.0,False,65.0,Tatuapé - São Paulo/SP,3.0,1.0,1.0,-23.5402524,-46.5766424,2018.0,Tatuapé,São Paulo
20646,2018-03-27,460000.0,False,60.0,Jardim Marajoara - São Paulo/SP,3.0,1.0,1.0,-23.6553634,-46.6849371,2018.0,Jardim Marajoara,São Paulo
20647,2018-03-27,490000.0,False,65.0,"Avenida do Anastácio , City América - São Paulo/SP",3.0,1.0,1.0,,,2018.0,City América,São Paulo
20648,2022-08-16,265000.0,False,66.0,"Avenida dos Ourives 560, Jardim São Savério - São Paulo/SP",3.0,1.0,1.0,,,2022.0,Jardim São Savério,São Paulo
20649,2021-08-10,300000.0,False,61.0,"Rua Palmeira de Leque 6400, Jardim Pedro José Nunes - São Paulo/SP",3.0,1.0,1.0,-23.50394237865179,-46.46785719263112,2021.0,Jardim Pedro José Nunes,São Paulo
20650,2021-10-28,433200.0,False,66.0,"Ponte do Socorro 64589, Santo Amaro - São Paulo/SP",3.0,1.0,1.0,-23.66485829793952,-46.71020244013957,2021.0,Santo Amaro,São Paulo
20651,2018-03-28,249000.0,False,63.0,"Rua Isabel de Góis 8, Jardim Botucatu - São Paulo/SP",3.0,1.0,1.0,,,2018.0,Jardim Botucatu,São Paulo
20652,2018-03-30,1199990.0,True,120.0,"Alameda Jaú 720, Jardim Paulista - São Paulo/SP",3.0,1.0,2.0,-23.56507223557016,-46.65608563940963,2018.0,Jardim Paulista,São Paulo
20653,2018-03-27,988990.0,False,80.0,"Rua Jorge Tibiriçá 230, Vila Mariana - São Paulo/SP",3.0,1.0,2.0,-23.598295668933595,-46.63134436810316,2018.0,Vila Mariana,São Paulo
20654,2018-08-08,988980.0,False,80.0,"Rua Jorge Tibiriçá 240, Vila Mariana - São Paulo/SP",3.0,1.0,2.0,-23.598295668933595,-46.63134436810316,2018.0,Vila Mariana,São Paulo
20655,2018-08-08,988990.0,False,80.0,"Rua Jorge Tibiriçá 238, Vila Mariana - São Paulo/SP",3.0,1.0,2.0,-23.598295668933595,-46.63134436810316,2018.0,Vila Mariana,São Paulo
20656,2020-03-10,3530379.0,False,160.0,"Rua Inhambú 1177, Vila Uberabinha - São Paulo/SP",3.0,1.0,2.0,,,2020.0,Vila Uberabinha,São Paulo
20657,2021-06-04,2180000.0,False,182.0,"Rua Haddock Lobo , Cerqueira César - São Paulo/SP",3.0,1.0,2.0,-23.562037739374706,-46.66598963198932,2021.0,Cerqueira César,São Paulo
20658,2018-03-28,860000.0,False,76.0,"Rua da Mooca 4218, Mooca - São Paulo/SP",3.0,1.0,2.0,-23.5607618,-46.5853829,2018.0,Mooca,São Paulo
20659,2018-03-27,1000000.0,True,103.0,"Rua Nazaré Paulista 163, Vila Madalena - São Paulo/SP",3.0,2.0,1.0,,,2018.0,Vila Madalena,São Paulo
